Title,Price($),Address,Date Posted,Building Type,Bedrooms,Bathrooms,Utilities,Wi-Fi and More,Parking Included,Agreement Type,Move-In Date,Pet Friendly,Size (sqft),Furnished,Air Conditioning,Personal Outdoor Space,Smoking Permitted,Appliances,Amenities,Description,Visit Counter,url
Bachelor Apartment for Rent - 40 Delisle Avenue,1995,"40 Delisle Avenue, Toronto, ON, M4V 1S6",3/11/2024 12:31,Apartment,Bachelor/Studio,1,"Hydro_No,Heat_Yes,Water_Yes",Not Included,0,1 Year,1-Jun-24,Yes,489,No,No,Not Included,No,"Laundry (In Building), Fridge / Freezer",Elevator in Building,$500 Off Your First 3 Months!,,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/bachelor-apartment-for-rent-40-delisle-avenue/1687313546
2 Bedroom Apartment for Rent - 1000 Mount Pleasant Road,3045,"1000 Mount Pleasant Road, Toronto, ON, M4P 2M2",3/11/2024 12:30,Apartment,2,2,"Hydro_No,Heat_No,Water_Yes",Not Included,0,1 Year,15-May-24,Limited,"1,147",No,No,Balcony,No,"Laundry (In Building), Fridge / Freezer","Pool, Elevator in Building","Welcome to 1000 Mount Pleasant, an elegant new building nestled in the desirable Yonge and Eglinton community in Toronto. Immerse yourself in the vibrant atmosphere of this neighborhood, where you'll have access to a wide array of local shops and restaurants. The convenience of excellent schools just minutes away adds to the appeal of this location.",,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-apartment-for-rent-1000-mount-pleasant-road/1687346336
"“BEDROOM FOR RENT IN 3 BEDROOM PRIVATE HOME""",900,"Redgrave Drive, Etobicoke, ON M9R 3V2",3/11/2024 12:30,,,,,,,,,No,,Yes,,,,,,"One bed room is available in a 4 bedroom large Private home in Toronto. Only for female (no male please).
- Rent $ 900.00 per month.
- Located at Martin Groove and Eglinton. Close to Humber College, minutes away from bus stop.
- All utilities, Wi-Fi and laundry are included
- Very large living/dining/ kitchen
- Two wash room shared with other two girls.
- Very very clean home
- First and Last month rent is required
- Non Smokers and no pet",685 visits,https://www.kijiji.ca/v-room-rental-roommate/city-of-toronto/bedroom-for-rent-in-3-bedroom-private-home/1685452966
1 Bedroom Apartment for Rent - 1000 Mount Pleasant Road,2195,"1000 Mount Pleasant Road, Toronto, ON, M4P 2M2",3/11/2024 12:30,Apartment,1,1,"Hydro_No,Heat_No,Water_Yes",Not Included,0,1 Year,,Limited,580,No,No,Balcony,No,"Laundry (In Building), Fridge / Freezer","Pool, Elevator in Building","Welcome to 1000 Mount Pleasant, an elegant new building nestled in the desirable Yonge and Eglinton community in Toronto. Immerse yourself in the vibrant atmosphere of this neighborhood, where you'll have access to a wide array of local shops and restaurants. The convenience of excellent schools just minutes away adds to the appeal of this location.",,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-apartment-for-rent-1000-mount-pleasant-road/1687482387
"Girl, Room Rent",500,"Brimley Rd at Brimorton Dr, Toronto, M1P 3Y6",3/11/2024 12:23,,,,,,,,,,,Yes,,,,,,"Shairing Room available for Girl Student.
Bed, Mattress and closet include
All Utilities are included
Free Wi-Fi
Brimley and Brimorton intersection
Near Scarborough Town Center
Near to Centenial College
Near to Northen College
Available From April 1st
Text: 416 648 5877",27 visits,https://www.kijiji.ca/v-room-rental-roommate/city-of-toronto/girl-room-rent/1687893458
"401-705 King St W, Toronto, Ontario M5V 2W8 - 401-705 King St W,",2640,"705 King St W, Toronto, ON, M5V 2W8",3/11/2024 12:18,Not Available,Bachelor/Studio,1,,Not Included,Not Available,Not Available,,Not Available,Not Available,No,Not Available,Not Included,Not Available,,,MODERN 1+ DEN | 1 BATH CONDO WITH SPECTACULAR VIEWS,,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/401-705-king-st-w-toronto-ontario-m5v-2w8-401-705-king-st-w/1687887761
2 Bedroom Apartment for Rent - 110 Erskine Avenue,2975,"110 Erskine Avenue, Toronto, ON, M4P 1Y4",3/11/2024 12:17,Apartment,2,1,"Hydro_No,Heat_Yes,Water_Yes",Not Included,0,1 Year,1-Jun-24,Limited,865,No,No,Not Included,No,Fridge / Freezer,Pool,"Experience the best of Toronto at Yonge and Eglinton! Located at 110 Erskine Ave, Upper Canada Apartments offers you access to restaurants, shopping, theatres, schools, and much more! A short walk to the Yonge and Eglinton subway.",,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-apartment-for-rent-110-erskine-avenue/1687286441
1 Bedroom Apartment for Rent - 110 Erskine Avenue,2045,"110 Erskine Avenue, Toronto, ON, M4P 1Y4",3/11/2024 12:16,Apartment,1,1,"Hydro_No,Heat_Yes,Water_Yes",Not Included,0,1 Year,,Limited,595,No,No,Not Included,No,Fridge / Freezer,Pool,"Experience the best of Toronto at Yonge and Eglinton! Located at 110 Erskine Ave, Upper Canada Apartments offers you access to restaurants, shopping, theatres, schools, and much more! A short walk to the Yonge and Eglinton subway.",,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-apartment-for-rent-110-erskine-avenue/1686110369
1 Bedroom Apartment for Rent - 160 Erskine Avenue,2075,"160 Erskine Avenue, Toronto, ON, M4P 1Z3",3/11/2024 12:16,Apartment,1,1,"Hydro_No,Heat_Yes,Water_Yes",Not Included,0,1 Year,1-Apr-24,Limited,470,No,No,Not Included,No,Fridge / Freezer,Pool,$500 Move-In Bonus!,,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-apartment-for-rent-160-erskine-avenue/1684003019
Bachelor Apartment for Rent - 160 Erskine Avenue,2095,"160 Erskine Avenue, Toronto, ON, M4P 1Z3",3/11/2024 12:16,Apartment,Bachelor/Studio,1,"Hydro_No,Heat_Yes,Water_Yes",Not Included,0,1 Year,1-May-24,Limited,390,No,No,Not Included,No,Fridge / Freezer,Pool,$500 Move-In Bonus!,,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/bachelor-apartment-for-rent-160-erskine-avenue/1684195313
2 Bedroom Apartment for Rent - 160 Erskine Avenue,2795,"160 Erskine Avenue, Toronto, ON, M4P 1Z3",3/11/2024 12:15,Apartment,2,1,"Hydro_No,Heat_Yes,Water_Yes",Not Included,0,1 Year,1-Apr-24,Limited,815,No,No,Not Included,No,Fridge / Freezer,Pool,$500 Move-In Bonus!,,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-apartment-for-rent-160-erskine-avenue/1682071413
Prince Arthur - 2 Bedroom Apartment for Rent,3400,"20 Prince Arthur Avenue, Toronto, ON, M5R 1B1",3/5/2024 16:00,Apartment,2,1,"Hydro_No,Heat_Yes,Water_Yes",Not Included,0,1 Year,1-Apr-24,Yes,831,No,No,Balcony,No,Laundry (In Building),Storage Space,Utilities Included,,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/prince-arthur-2-bedroom-apartment-for-rent/1687348723
Forest Hill Residences - 3 Bedroom Apartment for Rent,4700,"780 Eglinton Avenue West, Toronto, ON, M5N 1E9",3/7/2024 0:09,Apartment,3,1,"Hydro_No,Heat_Yes,Water_Yes",Not Included,0,1 Year,,Yes,"2,026",No,No,Balcony,No,Laundry (In Building),Storage Space,Utilities Included,,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/forest-hill-residences-3-bedroom-apartment-for-rent/1665804729
2 Bedroom Apartment- North York Don Valley Parkway Brookbanks Dr,2775,"5 and 15 Brookbanks Drive, Toronto, ON, M3A 3R9",2/13/2024 0:07,Apartment,2,1.5,"Hydro_No,Heat_Yes,Water_Yes",Not Included,0,1 Year,,Yes,Not Available,No,No,Balcony,No,"Laundry (In Building), Fridge / Freezer",Elevator in Building,"Realstar's Brookbanks Apartments are well-appointed apartment rental buildings conveniently located at the Don Valley Parkway and Brookbanks Drive. These apartments for rent are in the heart of North York making commuting and running errands easy. Take advantage of the many walking trails in the area, or enjoy sipping coffee from your large balcony taking in the view of beautiful Donalda Park. This vibrant North York neighbourhood will fulfill your every need.",,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-apartment-north-york-don-valley-parkway-brookbanks-dr/1666459486
SINGLE BEDROOM FOR RENT IN SHARED STUDENT DOWNTOWN APARTMENTS,950,"Toronto, ON M4Y 2G6",3/1/2024 12:17,,,,,,,,,No,,Yes,,,,,,"Single rooms for rent in shared student apartments, classic Victorian style house in the heart of downtown Toronto (Jarvis & Carlton)
Rental price: range from $ 950 to 1,200
HIGHLIGHTS
Newly renovated shared apartments featuring
- Modern hardwood flooring, high ceiling and tall
windows in bedrooms
- Spacious common areas with unique sky light
feature
- Classic exposed red brick wall and fireplaces
- Price inclusive of utilities (hydro, heating, water
and Wi-Fi )","9,193 visits",https://www.kijiji.ca/v-room-rental-roommate/city-of-toronto/single-bedroom-for-rent-in-shared-student-downtown-apartments/1677066545
Renovated 1 Bedroom  + Den Apt.  for Rent in Danforth Village,2450,"2575 Danforth Avenue, Toronto, ON, M4C 1L5",2/18/2024 0:22,Apartment,1 + Den,1,"Hydro_No,Heat_Yes,Water_No",Not Included,0,1 Year,,Yes,Not Available,No,No,Balcony,No,"Laundry (In Building), Dishwasher, Fridge / Freezer",Elevator in Building,"Live well at Main Square Apartments; perfectly located at Danforth and Main, surrounded by convenience! Need daycare? The Main Square Daycare is located on-site. Danforth Village is a shopper's paradise with many favourites within walking distance: Sobeys, Loblaws and Canadian Tire. All these services compliment your bright and airy living space. This vibrant Toronto neighbourhood will fulfill your every need.",,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/renovated-1-bedroom-den-apt-for-rent-in-danforth-village/1680625281
Private office for 3 people,1227,"4773-4789 Yonge Street, North York, ON, M2N 0G3",2/23/2024 18:00,,,,,,,,,,162,Yes,,,,,,"Productive workspace 3 persons that comes with everything taken care of. Put Your Business on the Fast Track at the Hullmark Centre.Connect with clients throughout Toronto and across Canada with flexible, serviced office space at the Hullmark Centre. Internal access to Sheppard-Yonge subway station puts you within easy reach of 70 destinations across Canadas capital city, including Oriole Train Station, plus the neighboring city of Vaughan. Road links are also excellent. Highways 401 and 404 are both just minutes away, allowing you to access major business areas across the city and reach out to clients all over the country from Windsor in the west all the way to the Ontario-Quebec border in the east.A landmark building located in the popular Willowdale East neighborhood of Toronto, the Hullmark Centre offers a unique and very flexible working environment. Take as much space as you need from a single desk to an entire floor. Create your own private office or enjoy the flexibility of hot-desking in our social coworking areas. If you need a meeting room, you can book one in seconds with our easy-to-use app. Start the day with a workout at LA Fitness just 3 minutes walk away and end it with a meal at one of the nearby restaurants or a stroll around Willowdale Park. Make a home for your business with 162 sqft of private office space in ON, Toronto - Hullmark Center, ideal for 3 employees. Our medium offices are fully serviced and have everything taken care of - from the furniture to the high-speed WiFi - so you can focus on driving your business forward. Find flexible office space for rent for as little as a day or stay for longer and personalise your space to suit the unique needs of your business.HQ Private Offices include:  Access to our global network with thousands of locations worldwide Highly trained reception and support team Secure, business-grade technology and WiFi Printers and access to admin support Cleaning, utilities, and security Desk space available by the hour, day, or month Regular networking and community events  Easy booking and account management via our app Customisable and flexible layouts Scale up or move locations to suit your needs High-quality ergonomic furniture Additional access to 646 sqft of shared workspace Pricing starts at 1227All images shown in this listing belong to our locations but may not correspond to this specific centre.Enquire now.",,https://www.kijiji.ca/v-commercial-office-space/city-of-toronto/private-office-for-3-people/1683161316
APR 1 | SHORT TERM | FURNISHED | YONGE / EGLINTON,,"2191 Yonge St, Toronto, ON M4S 2B1",3/11/2024 12:15,,,,,,,,,Yes,,Yes,,,,,,"Available April 1
Text Kat 647-521-9158 with your dates for fast reply
This is not a micro condo! Enjoy large living space with den.
In the vibrant midtown neighborhood of Yonge & Eglinton. across from Eglinton subway station. Quantum north tower by Minto (2191 Yonge) Elegant lobby. Steps away from metro, farm boy, rexall, shoppers,restaurants
Walk score 99!
Queen and single bed
large double closets
In suite washer and dryer
Microwave
Dishwasher
Smart TV w/ Netflix, Crave, Prime and more
Work desk
Dining table
Balcony
Highspeed internet included
Utilities included
Fully furnished w/ lamps, linens, towels, iron & ironing board, vacuum, broom, microwave,toaster, coffee maker, pots, pans, glassware, knives, cutting boards, utensils
Use of condo amenities: Pool, pool, gym, conference rooms, lounge and BBQ area
24 hours concierge
Rates:
$3,100 - $3,600 Please contact with your dates",22 visits,https://www.kijiji.ca/v-short-term-rental/city-of-toronto/apr-1-short-term-furnished-yonge-eglinton/1687893048
"Room , Finch /Victoria P, Seneca College,(male)Include Internet,",700,"North York, ON M2H 2L6",3/11/2024 12:08,,,,,,,,,No,,Yes,,,,,,"Room , Finch /Victoria P, Seneca College,(male)Include Internet, Laundry and utilities. Looking for clean, quiet and responsible people. call me please 4165878338",18 visits,https://www.kijiji.ca/v-room-rental-roommate/city-of-toronto/room-finch-victoria-p-seneca-college-male-include-internet/1687892597
Room For Rent Near Humber Collage,550,"Etobicoke, ON M9V 1L8",3/11/2024 12:07,,,,,,,,,Yes,,Yes,,,,,,"• Furnished Room Free WIFI High Speed Internet/ utility included.
• Close to Humber College (north) campus 10 min Walking distance
• Private room single person in the room $550
• 24 hrs Toronto bus services. Hospital, Groceries walking distance
• Shared kitchen, washroom, Refrigerator, microwave oven, washer dryer.
Contact: Numbers/email : boomingstyle@yahoo.com Tel (647) 581-4210
Available From 15 March 24 No Parking
Clean and Spacious Room -Near Humber college North campus
Only for male",51 visits,https://www.kijiji.ca/v-room-rental-roommate/city-of-toronto/room-for-rent-near-humber-collage/1687892546
Parking space for rent at 215 Fort York,150,"Fort York Boulevard, Toronto, ON",3/11/2024 12:06,,,,,,,,,,,,,,,,,Underground parking at 215 fort York starting April 1 for $150/month.,5 visits,https://www.kijiji.ca/v-storage-parking/city-of-toronto/parking-space-for-rent-at-215-fort-york/1687892501
1 Bedroom Apartment for Rent - 2301 Lakeshore Boulevard West,2050,"2301 Lakeshore Boulevard West, Toronto, ON, M8V 1A7",3/11/2024 12:01,Apartment,1,1,"Hydro_No,Heat_Yes,Water_Yes",Not Included,0,1 Year,1-Jun-24,Limited,573,No,No,Balcony,No,"Laundry (In Building), Fridge / Freezer",Elevator in Building,"The building is situated on the south side of Lakeshore Boulevard West in Etobicoke with sensational views of Lake Ontario and downtown Toronto. Shopping, schools and public transit are within walking distance. The property is neighboured on the east side by high-rise luxury condominiums ""Marina Del Rey"" & ""Palace Pier"". Ontario Place and the CNE are located very close to the building. Enjoy the new walkway along the waterfront, recently constructed by the city.",,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-apartment-for-rent-2301-lakeshore-boulevard-west/1684017996
"Veg Indian Family Offers Room Rent in North York, Scarborough",,"North York, ON M3A 2H4",3/11/2024 12:00,,,,,,,,,No,,Yes,,,,,,"Offering single rooms for rent (no sharing) in very bright basement apartment. Kitchen shared with Vegetarian tenant(s).
Rent includes unlimited high speed wi-fi, laundry and utilities (heat, hydro, water).",33 visits,https://www.kijiji.ca/v-room-rental-roommate/city-of-toronto/veg-indian-family-offers-room-rent-in-north-york-scarborough/1687892020
Veg Indian Family Offers Room Rent near Don Mills Subway,,"North York, ON M2J 1Z2",3/11/2024 12:00,,,,,,,,,No,,Yes,,,,,,"Single rooms for rent (no sharing) next to Don Mills Subway, Fairview Mall. Kitchen shared with Vegetarian tenant(s).
Rent includes unlimited high speed wi-fi, laundry and utilities (heat, hydro, water). Mattress provided.
Ideal for professionals working in Scarborough, North York or Downtown as well as students from Lambton and Seneca colleges.
5 mins walk to Fairview Mall, Library, Cineplex, convenience stores, TTC bus etc.
10-15 mins walk or few stops to Peanut Plaza with Indian grocery store.",12 visits,https://www.kijiji.ca/v-room-rental-roommate/city-of-toronto/veg-indian-family-offers-room-rent-near-don-mills-subway/1687891964
Veg Indian Family Offers Room Rent at Yonge and Sheppard,,"North York, ON M2N 5X7",3/11/2024 11:59,,,,,,,,,No,,Yes,,,,,,"Prime North York Location. Kitchen shared with Vegetarian tenant. Connected to Mall, Subway, TTC etc. Great connectivity and convenience.
Working Professionals, Couples or Students are welcome.",10 visits,https://www.kijiji.ca/v-room-rental-roommate/city-of-toronto/veg-indian-family-offers-room-rent-at-yonge-and-sheppard/1687891949
2 Bedroom Apartment for Rent - 125 Parkway Forest Drive,2745,"125 Parkway Forest Drive, Toronto, ON, M2J 1L9",3/11/2024 11:58,Apartment,2,1,"Hydro_No,Heat_Yes,Water_Yes",Not Included,0,1 Year,1-Apr-24,Limited,854,No,No,Not Included,No,"Laundry (In Building), Fridge / Freezer",Elevator in Building,"Poplar Grove is one of the newest buildings in the Homestead family. Located at 125 Parkway Forest Drive, you will find excellent access to the DVP and 401, combined with the convenience of being directly across the street from the Fairview Mall. TTC access, both bus and subway, are very close by. Schools like Seneca College and Forest Manor Public School are very close as well.",,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-apartment-for-rent-125-parkway-forest-drive/1686593525
