Title,Price($),Address,Date Posted,Building Type,Bedrooms,Bathrooms,Utilities,Wi-Fi and More,Parking Included,Agreement Type,Move-In Date,Pet Friendly,Size (sqft),Furnished,Air Conditioning,Personal Outdoor Space,Smoking Permitted,Appliances,Amenities,Description,Visit Counter,url
Skyliner - Studio Apartment for Rent,2150,"224 St. George Street, Toronto, ON, M5R 2N9",2024-03-08 05:47:15,Apartment,Bachelor/Studio,1,"Hydro_No,Heat_Yes,Water_Yes",Not Included,0,1 Year,"March 31, 2024",Yes,500,No,No,Not Included,No,Laundry (In Building),Storage Space,Utilities Included,,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/skyliner-studio-apartment-for-rent/1684845813
Skyliner - Studio Apartment for Rent,2200,"224 St. George Street, Toronto, ON, M5R 2N9",2024-03-08 05:47:15,Apartment,Bachelor/Studio,1,"Hydro_No,Heat_Yes,Water_Yes",Not Included,0,1 Year,"April 30, 2024",Yes,500,No,No,Not Included,No,Laundry (In Building),Storage Space,Utilities Included,,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/skyliner-studio-apartment-for-rent/1684845799
Central Park Terrace - 2 Bedroom Apartment for Rent,2600,"1286 Islington Avenue, Toronto, ON, M9A 3K1",2024-03-08 05:47:15,Apartment,2,1,"Hydro_No,Heat_Yes,Water_Yes",Not Included,0,1 Year,"May 1, 2024",Yes,896,No,No,Balcony,No,Laundry (In Building),Storage Space,Utilities Included,,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/central-park-terrace-2-bedroom-apartment-for-rent/1684868848
Rooms for rent in Scarborough from 1st April,,"64 Sundance Crescent, Scarborough, ON",2024-03-08 05:38:51,,,,,,,,,,,Yes,,,,,,64 Sundance Crescent,82 visits,https://www.kijiji.ca/v-room-rental-roommate/city-of-toronto/rooms-for-rent-in-scarborough-from-1st-april/1687608322
1 bedroom apartment,2300,"1 Deauville Ln, North York, ON M3C 1Z7",2024-03-08 05:29:17,,,,,,,,,No,,Yes,,,,,,"Renting fully furnished 1 bedroom apartment for rent
Location - don mills and Eglinton
Rent 2300$ per month including utilities",34 visits,https://www.kijiji.ca/v-short-term-rental/city-of-toronto/1-bedroom-apartment/1687608101
1 April Batchelord downtown (studio),1600,"17 Homewood Ave, Toronto, ON M4Y 2J7",2024-03-08 05:24:29,,,,,,,,,Yes,,Yes,,,,,,"I came from Europe lived 6 months, and I want to rent an apartment it is available until January 1, 2024.All furniture and appliances remain to the new owner forever.To sign the contract need to pay, the first two last months and $ 500 insurance apartment and keys.",84 visits,https://www.kijiji.ca/v-short-term-rental/city-of-toronto/1-april-batchelord-downtown-studio/1687607968
A spacious 2-bedroom apartment in downtown Toronto,3000,"320 Richmond St E, Toronto, ON M5A 1P9",2024-03-08 04:51:00,Condo,2,1,,Internet,0,Month-to-month,"May 1, 2024",Limited,735,Yes,Yes,Not Included,Outdoors only,"Laundry (In Unit), Dishwasher, Fridge / Freezer","Gym, Pool, Concierge, 24 Hour Security, Bicycle Parking, Elevator in Building","2 Beds 1 Bath - Apartment
320 Richmond St E, Toronto, ON M5A 1P9, Canada
A spacious unit in downtown Toronto.
The building has gym, sauna, yoga room, party room, rooftop patio, bbq, pool and jacuzzi.
Utilities and WIFI are not included.",28 visits,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/a-spacious-2-bedroom-apartment-in-downtown-toronto/1687606939
Beautiful Studio Apartment for Rent,1350,"Durness Ave, Scarborough, ON M1B 4W3",2024-03-08 04:17:04,Basement,Bachelor/Studio,1,"Hydro_Yes,Heat_Yes,Water_Yes",Cable / TVInternet,1,1 Year,"March 4, 2024",Limited,700,No,No,Not Included,No,,,"Located at 60 Durness Ave, Scarborough, ON M1B 4W3, this full studio apartment offers comfort and convenience in a prime location. Situated near Kingston and Sheppard, it boasts easy access to shopping malls, parks, and the scenic Rouge River Park, perfect for leisurely strolls or outdoor activities.",176 visits,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/beautiful-studio-apartment-for-rent/1687605781
Queen/Richmond one bedroom apartment for rent,2400,"435 Richmond St W, Toronto, ON M5V 0N3",2024-03-08 04:12:05,Apartment,1,1,"Hydro_No,Heat_Yes,Water_Yes",Not Included,0,1 Year,"May 1, 2024",Limited,550,No,Yes,Balcony,No,Laundry (In Unit),"Gym, 24 Hour Security, Elevator in Building","Modern 1 Bedroom Suite Located In Queen/Richmond . Spacious Kitchen, High Ceilings, & Modern Design Throughout The Building. Step to Queen West, Entertainment District, Galleries, Nightlife, Restaurants, Shopping, Markets ……
Available from May 1
Credit check and employment letter required!
Call or text:6477135266",78 visits,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/queen-richmond-one-bedroom-apartment-for-rent/1687605565
2 bedroom basement  for rent,,"Scarborough, ON M1B",2024-03-08 03:51:36,,,,,,,,,No,,Yes,,,,,,"Available 2 bedroom in a basement apartment for rent.
*Female only*
- Close to Centennial college ( Morningside ave and Progress Campus), University of Toronto (Scarborough Campus)
- Walking distance to Walmart and Fusion grocery store.
Steps to TTC stops. Minutes from 401.
-All utilities included, no pets .
- Laundry on site, shared washroom ( full bath), kitchen and living room area
- message me for photo or book an appointment to see the place. * Sheppard ave and Neilson intersection",124 visits,https://www.kijiji.ca/v-room-rental-roommate/city-of-toronto/2-bedroom-basement-for-rent/1687604720
1 Bedroom in Shared Apartment on UOFT St. George Campus,1700,"253 College Street, Toronto, ON",2024-03-08 03:23:33,,,,,,,,,No,,Yes,,,,,,"I am subletting my room within a shared suite at Campus One that provides comfort, convenience, and a prime location in the heart of the city, beginning May 1st 2024 through August 30th, 2024.",147 visits,https://www.kijiji.ca/v-short-term-rental/city-of-toronto/1-bedroom-in-shared-apartment-on-uoft-st-george-campus/1684900372
Sublet: 6-Months 1 Bedroom Apartment with Balcony in North York,2100,"Lotherton Pathway, North York, ON",2024-03-08 03:09:49,Apartment,1,1,"Hydro_Yes,Heat_Yes,Water_Yes",Not Included,1,Month-to-month,"April 1, 2024",Limited,900,Yes,Yes,Balcony,No,"Laundry (In Building), Fridge / Freezer","Pool, 24 Hour Security, Bicycle Parking, Elevator in Building","Take advantage of this fantastic sublet opportunity at 200 Lotherton Pathway, North York for just $2100 per month!",75 visits,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/sublet:-6-months-1-bedroom-apartment-with-balcony-in-north-york/1687602633
2 Bedroom Short Term Furnished  Apt - YONGE & SHEPPARD!,3450,"4 Forest Laneway, Toronto, ON, M2N 5X8",2024-03-09 19:26:27,,,,,,,,,Yes,,Yes,,,,,,,,https://www.kijiji.ca/v-short-term-rental/city-of-toronto/2-bedroom-short-term-furnished-apt-yonge-sheppard/1505842601
Davisville Village Apartments - 1 Bdrm available at 111 Davisvil,2200,"111 Davisville Avenue, Toronto, ON, M4S 2Y9",2024-03-14 15:05:44,Apartment,1,1,,Not Included,0,1 Year,,No,Not Available,No,No,Not Included,No,,,Visit our Website: https://www.rpmsi.ca/property/davisville-village-apartments-111-davisville/,,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/davisville-village-apartments-1-bdrm-available-at-111-davisvil/1681242987
Large Luxury 2-Bedroom Toronto Apartment - NEWLY RENOVATED,2899,"145 Marlee Avenue, Toronto, ON, M6B 3H3",2024-03-04 19:19:37,Apartment,2,1,"Hydro_No,Heat_Yes,Water_No",Not Included,0,1 Year,"August 1, 2023",Yes,950,No,No,Balcony,Outdoors only,"Laundry (In Building), Dishwasher, Fridge / Freezer","Bicycle Parking, Elevator in Building","ASK ABOUT OUR MOVE-IN INCENTIVES!*Rosebury Square offers large spacious luxury apartments in the heart of city. Only a ten minute walk away from Eglinton West subway, Glencairn subway & the LRT. Six Minute drive to Yorkdale Mall! Enjoy living steps away from the onsite grocery store (Sobeys), pharmacy and daycare.",,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/large-luxury-2-bedroom-toronto-apartment-newly-renovated/1663970708
2 Bedroom / 1 Bath Apartment for Rent,2975,"Toronto, ON M6N 5C6",2024-03-11 21:30:31,Apartment,2,1,,Not Included,1,1 Year,"March 1, 2024",Yes,850,No,Yes,Yard,No,"Laundry (In Unit), Fridge / Freezer",Bicycle Parking,1 Roseneath Gardens - just north of St Clair Ave W. Excellent midtown location. AVAILABLE IMMEDIATELY!,515 visits,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-1-bath-apartment-for-rent/1685503614
Renovated Bachelor @ Yonge and Davisville,2000,"155 Balliol Street, Toronto, ON, M4S 1C2",2024-03-07 13:24:00,Apartment,Bachelor/Studio,1,"Hydro_No,Heat_Yes,Water_Yes",Not Included,0,1 Year,,Yes,460,No,Yes,YardBalcony,No,"Laundry (In Building), Fridge / Freezer","Gym, Pool, Bicycle Parking, Storage Space, Elevator in Building","Bachelors, 1 Bath, Air-Conditioned, Recently Renovated Kitchen with Stainless Steel Appliances, Amazing Location close to Subway, Unit Available! Contact us at 647-560-3945Balliol Towers",,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/renovated-bachelor-yonge-and-davisville/1687518947
1 Bedroom Apartment for Rent - 140 Erskine Avenue,1895,"140 Erskine Avenue, Toronto, ON, M4P 1Z2",2024-03-14 14:06:54,Apartment,1,1,"Hydro_No,Heat_Yes,Water_Yes",Not Included,0,1 Year,"April 1, 2024",Limited,470,No,No,Balcony,No,"Laundry (In Building), Fridge / Freezer","Gym, Pool, Elevator in Building",Free Month of Rent!,,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-apartment-for-rent-140-erskine-avenue/1681821200
Room for Rent | 1 Bedroom in Apartment North York Toronto,830,"North York, ON M2R 1Y7",2024-03-08 02:43:20,,,,,,,,,No,,Yes,,,,,,1 Room / Single bedroom for rent in Toronto.,108 visits,https://www.kijiji.ca/v-room-rental-roommate/city-of-toronto/room-for-rent-1-bedroom-in-apartment-north-york-toronto/1687601246
"Two bed-room Basement Apartment, Rent $1850/Mo, from May 1, 2024",,"Etobicoke, ON M9V 2N6",2024-03-08 02:34:43,Basement,2,1,"Hydro_Yes,Heat_Yes,Water_Yes",Not Included,0,1 Year,"May 1, 2024",No,620,Yes,Yes,Not Included,No,"Laundry (In Building), Fridge / Freezer",,"A Large Basement Apartment, Two Bed-rooms with independent Large Kitchen and Full Washroom AVAILABLE FROM May 1st, 2024: Rent $1850 Per Month; Separate Entrance. Close to all amenities such as FOOD BASIC, SHOPPERS DRUGS, Multicultural Eateries, and Halal Food Stores; Walking Distance to TTC, Parks and Recreation, and Community Centers. Suitable for Couple or Individuals. FOR VIEWING TO SET A TIME, PLEASE CALL OR TEXT ONLY AT 647-855-5860 / 416-735-7540; we will Get Back ASAP.",66 visits,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/two-bed-room-basement-apartment-rent-1850-mo-from-may-1-2024/1687600735
Suit for rent,1600,"1434 Kingston Rd, Toronto, ON M1N 1R3",2024-03-08 02:33:53,Apartment,Bachelor/Studio,1,,Not Included,0,1 Year,"March 15, 2024",Yes,700,No,No,Not Included,No,,,Suit on the second floor of the building near TTC and shops very clean,90 visits,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/suit-for-rent/1687600533
1 bedroom basement walkout apartment,1750,"Etobicoke, ON M9P",2024-03-08 02:27:13,Basement,1,1,"Hydro_Yes,Heat_Yes,Water_Yes",Internet,1,1 Year,"March 8, 2024",Limited,550,Yes,Yes,Not Included,No,,,"1 bedroom basement walkout with separate entrance. Furnished. $1750/month incl. utilities and high speed internet. Non smoking. Suitable for 1 person or a couple.
Parking available. Laundry available. Shared back yard.
15 min walk to Weston station. On the 52 bus route, close to routes 73 and 79. Close to Humber river recreation trail.",56 visits,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-basement-walkout-apartment/1687600293
1 Bed 1 Bath Apartment,1650,"Harvest Dr, Pickering, L1X 1B5",2024-03-08 02:25:12,Apartment,1,1,,Not Included,1,1 Year,"March 18, 2024",No,650,No,Yes,Not Included,Outdoors only,,,"Basement apt for rent available asap.
Freshly painted and newly laid vinyl flooring in Pickering- liverpool/finch neighbourhood. Close to public transit & Pickering town center.
The unit has a seperate entrance, seperate laundry and 1 parking space available.
Tenant is responsible for 30% of utilities.
Message for more details",110 visits,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bed-1-bath-apartment/1687600167
Room by Bloor Dufferin,900,"Toronto, ON M6H",2024-03-08 02:21:28,,,,,,,,,No,,Yes,,,,,,"Room for rent for female tenant
Walking distance to dufferin subway and Mall
Clean apartment
Quite atmosphere
Ideal for international students
Second floor",114 visits,https://www.kijiji.ca/v-room-rental-roommate/city-of-toronto/room-by-bloor-dufferin/1687599938
1 bedroom apartment,1849,"Victoria Park Ave, North York, ON, M4A1M3",2024-03-08 01:58:50,Apartment,1,1,,Not Included,3+,Month-to-month,"April 1, 2024",Yes,550,No,Yes,Not Included,No,,,"One bedroom aprtment
Private
Close to all amenities and grocery stores
For rent from april 1
First and last / employment letter required",78 visits,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-apartment/1687598609
bloor/sheebourne 1bachelor apt in downtown torlong or short term,1850,"Toronto, ON M4X",2024-03-08 01:55:51,Apartment,Bachelor/Studio,1,,Not Included,0,1 Year,"April 1, 2024",Yes,400,Yes,Yes,Not Included,Outdoors only,"Laundry (In Building), Fridge / Freezer",,bloor/sherbourne 1 bachelor apt available 5min to subway 5min to eaton center long or short term this is not to be missed 6479832589,59 visits,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/bloor-sheebourne-1bachelor-apt-in-downtown-torlong-or-short-term/1687598413
ROOM FOR RENT,1500,"York, ON M6M 5A2",2024-03-08 01:52:55,,,,,,,,,No,,No,,,,,,"SEEKING ROOMMATE
ONE BEDROOM IN TWO BEDROOM APARTMENT
ACCESS TO GYM , SEASONAL POOL AND BUS STOP",20 visits,https://www.kijiji.ca/v-room-rental-roommate/city-of-toronto/room-for-rent/1687598224
Private room with den for rent (FOR STUDENTS ONLY),2029,"Gerrard Street East, Toronto, ON",2024-03-08 01:44:19,,,,,,,,,Yes,,Yes,,,,,,50 Gerrard St E,93 visits,https://www.kijiji.ca/v-short-term-rental/city-of-toronto/private-room-with-den-for-rent-for-students-only/1687597696
For Rent - Room Near UTSC/Centennial (All inclusive),875,"Scarborough, ON M1E 5E4",2024-03-08 01:38:15,,,,,,,,,No,,Yes,,,,,,Looking for a home close to UTSC or Centennial College that is comfortable with a touch of luxury? This is the perfect home for you!,35 visits,https://www.kijiji.ca/v-room-rental-roommate/city-of-toronto/for-rent-room-near-utsc-centennial-all-inclusive/1687597334
Bachelor Apt on Palmerston Blvd -ALL INCLUSIVE,1475,"Toronto, ON M6G 2P1",2024-03-08 01:32:56,Apartment,Bachelor/Studio,1,"Hydro_Yes,Heat_Yes,Water_Yes",Not Included,0,1 Year,"April 1, 2024",Limited,200,No,No,Not Included,No,Laundry (In Building),Bicycle Parking,"This newly renovated bachelor apt is located on Palmerston Blvd and Harbord St. It features wooden floors throughout, plenty of storage, coin operated laundry and ALL INCLUSIVE. Ideal for a university student. .
Close to many great amenities such as, UofT, cafes, restaurants, grocery stores, public transit and so much more.
Available April 1st.
Please call or text for a scheduled viewing.",282 visits,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/bachelor-apt-on-palmerston-blvd-all-inclusive/1687596967
All Incl. Private Bedroom for Rent in Large 4 Bedroom Apartment,950,"St Clair Ave W, Toronto, ON",2024-03-08 01:21:06,,,,,,,,,,,Yes,,,,,,NOTE: the apartment is above a bar/restaurant that is open every day until 2:00 AM so you MUST be okay with noise (mostly music late at night),652 visits,https://www.kijiji.ca/v-room-rental-roommate/city-of-toronto/all-incl-private-bedroom-for-rent-in-large-4-bedroom-apartment/1676971718
One Bdrm Apt with balcony - Palmerston Blvd - ALL INCLUSIVE,1990,"Toronto, ON M6G 2N6",2024-03-08 01:20:00,Apartment,1,1,"Hydro_Yes,Heat_Yes,Water_Yes",Not Included,0,1 Year,"April 1, 2024",Limited,600,No,Yes,Balcony,No,"Laundry (In Building), Fridge / Freezer",,"This stunning apartment is located on the top floor of a quiet and grand Palmerston Blvd home. It features wooden floors throughout, plenty of windows, closets, balcony, AC unit, coin operated laundry and ALL INCLUSIVE. Ideal for a single professional.
Close to many great amenities such as, UofT, cafes, restaurants, public transit and so much more.
Available April 1st.
Please call or text for a scheduled viewing.",164 visits,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/one-bdrm-apt-with-balcony-palmerston-blvd-all-inclusive/1687596134
